Date,Open,High,Low,Close,Volume,Dividends,StockSplits,CapitalGains
2000-01-03 00:00:00-05:00,18.66849836161439,18.66849836161439,18.163944351841028,18.262876510620117,82800,0.0,0.0,0.0
2000-01-04 00:00:00-05:00,18.025452131946107,18.114491138086347,17.689082553194094,17.75833511352539,146900,0.0,0.0,0.0
2000-01-05 00:00:00-05:00,17.728651972142558,17.807797739875337,17.550573994743804,17.67918586730957,129200,0.0,0.0,0.0
2000-01-06 00:00:00-05:00,17.679196164464503,17.966099739601308,17.609943577362515,17.91663360595703,54000,0.0,0.0,0.0
2000-01-07 00:00:00-05:00,18.124381881064558,18.59925651550293,18.124381881064558,18.59925651550293,32900,0.0,0.0,0.0
2000-01-10 00:00:00-05:00,18.698188731010923,18.75754806031572,18.539897186198132,18.59925651550293,122500,0.0,0.0,0.0
2000-01-11 00:00:00-05:00,18.658613007644128,18.658613007644128,18.36181640625,18.36181640625,109800,0.0,0.0,0.0
2000-01-12 00:00:00-05:00,18.312357475089403,18.312357475089403,18.14417266845703,18.14417266845703,39900,0.0,0.0,0.0
2000-01-13 00:00:00-05:00,18.40139183913915,18.530003717584748,18.262886739274663,18.49043083190918,189700,0.0,0.0,0.0
2000-01-14 00:00:00-05:00,18.539894367086475,18.549787587132947,18.292563865924702,18.36181640625,5700,0.0,0.0,0.0
2000-01-18 00:00:00-05:00,18.223312828533086,18.421177245781003,18.21341960767069,18.342031478881836,83600,0.0,0.0,0.0
2000-01-19 00:00:00-05:00,18.361818652132374,18.381605094645447,18.282672882080078,18.282672882080078,62800,0.0,0.0,0.0
2000-01-20 00:00:00-05:00,18.361823985779207,18.361823985779207,17.96609502056845,18.163959503173828,49600,0.0,0.0,0.0
2000-01-21 00:00:00-05:00,18.144166629747076,18.21341917413542,17.93640899658203,17.93640899658203,45700,0.0,0.0,0.0
2000-01-24 00:00:00-05:00,18.055126925614122,18.074913366080548,17.412067610455264,17.421960830688477,51600,0.0,0.0,0.0
2000-01-25 00:00:00-05:00,17.19441480870794,17.342813095319343,16.97676398834455,17.323026657104492,89700,0.0,0.0,0.0
2000-01-26 00:00:00-05:00,17.263670086522954,17.570359927601586,16.63050396300578,17.46153450012207,93400,0.0,0.0,0.0
2000-01-27 00:00:00-05:00,17.501107442076776,17.906729491327848,17.501107442076776,17.560466766357422,156000,0.0,0.0,0.0
2000-01-28 00:00:00-05:00,17.49120866810834,17.560461191115557,17.09547996520996,17.09547996520996,17600,0.0,0.0,0.0
2000-01-31 00:00:00-05:00,17.0064490285413,17.28345925122842,17.0064490285413,17.21420669555664,45700,0.0,0.0,0.0
2000-02-01 00:00:00-05:00,17.194412140934556,17.194412140934556,17.036120659775204,17.09547996520996,5500,0.0,0.0,0.0
2000-02-02 00:00:00-05:00,17.243884198578744,17.243884198578744,17.016340115637085,17.105379104614258,3500,0.0,0.0,0.0
2000-02-03 00:00:00-05:00,17.174625705789637,17.194412140934556,16.93718848405061,17.09547996520996,107900,0.0,0.0,0.0
2000-02-04 00:00:00-05:00,17.283462109964244,17.283462109964244,17.135063751836334,17.164743423461914,31400,0.0,0.0,0.0
2000-02-07 00:00:00-05:00,17.055915948862204,17.055915948862204,16.778905713033815,16.867944717407227,43800,0.0,0.0,0.0
2000-02-08 00:00:00-05:00,17.154841828569072,17.154841828569072,16.90751135237863,16.937191009521484,119600,0.0,0.0,0.0
2000-02-09 00:00:00-05:00,16.927294185057438,16.927294185057438,16.699750195427796,16.759109497070312,58400,0.0,0.0,0.0
2000-02-10 00:00:00-05:00,16.660181094791078,16.699753971500797,16.46231671124249,16.472209930419922,65200,0.0,0.0,0.0
2000-02-11 00:00:00-05:00,16.501892248984497,16.501892248984497,16.036910872664187,16.12594985961914,50400,0.0,0.0,0.0
2000-02-14 00:00:00-05:00,16.14573569919752,16.402959429699443,16.11605603798576,16.3831729888916,4900,0.0,0.0,0.0
2000-02-15 00:00:00-05:00,16.41285827365049,16.828373672983414,16.343605707095005,16.670082092285156,21200,0.0,0.0,0.0
2000-02-16 00:00:00-05:00,16.729429144011164,16.74921557706144,16.56124446308379,16.630496978759766,77400,0.0,0.0,0.0
2000-02-17 00:00:00-05:00,16.69976043701172,16.73933332904255,16.551362091896095,16.69976043701172,16400,0.0,0.0,0.0
2000-02-18 00:00:00-05:00,16.769013448168767,16.778906671442023,16.274352284505973,16.333711624145508,115300,0.0,0.0,0.0
2000-02-22 00:00:00-05:00,16.620612707126696,16.620612707126696,16.33370927349177,16.600826263427734,46900,0.0,0.0,0.0
2000-02-23 00:00:00-05:00,16.709647190678226,16.709647190678226,16.472209930419922,16.472209930419922,63100,0.0,0.0,0.0
2000-02-24 00:00:00-05:00,16.462313713304923,16.462313713304923,16.096264670400906,16.323808670043945,19500,0.0,0.0,0.0
2000-02-25 00:00:00-05:00,16.284245405720753,16.353497968199516,16.01712837901695,16.036914825439453,26700,0.0,0.0,0.0
2000-02-28 00:00:00-05:00,16.09627704456137,16.343607669093657,15.829159970066497,16.086383819580078,463900,0.0,0.0,0.0
2000-02-29 00:00:00-05:00,16.224886715557165,16.30403250441354,16.195207044736023,16.26445960998535,9100,0.0,0.0,0.0
2000-03-01 00:00:00-05:00,16.274352998179396,16.402964906371697,16.145741089987098,16.1754207611084,2408000,0.0,0.0,0.0
2000-03-02 00:00:00-05:00,16.323816449376302,16.343602893557367,16.086379119203556,16.234777450561523,421400,0.0,0.0,0.0
2000-03-03 00:00:00-05:00,16.482107262028777,16.848156462926173,16.4722140403829,16.67997169494629,41200,0.0,0.0,0.0
2000-03-06 00:00:00-05:00,16.620612902752057,16.769011232240914,16.472214573263198,16.610719680786133,292100,0.0,0.0,0.0
2000-03-07 00:00:00-05:00,16.749224059930807,16.749224059930807,15.94787311553955,15.94787311553955,50300,0.0,0.0,0.0
2000-03-08 00:00:00-05:00,15.918184493494003,16.11604881286621,15.829145549776511,16.11604881286621,350700,0.0,0.0,0.0
2000-03-09 00:00:00-05:00,16.145729964153155,16.373273952618547,15.94786562635716,16.28423500061035,30400,0.0,0.0,0.0
2000-03-10 00:00:00-05:00,16.422740843801787,16.62060519131747,16.294129017916593,16.323808670043945,114200,0.0,0.0,0.0
2000-03-13 00:00:00-05:00,15.937975799560546,16.274345245361328,15.937975799560546,16.076480865478516,86600,0.0,0.0,0.0
2000-03-14 00:00:00-05:00,16.304037670097728,16.304037670097728,15.937988280659853,15.987454414367676,38600,0.0,0.0,0.0
2000-03-15 00:00:00-05:00,15.789573574122896,16.679963061385465,15.769787141072616,16.630496978759766,121300,0.0,0.0,0.0
2000-03-16 00:00:00-05:00,16.660190371304548,17.560473817734902,16.660190371304548,17.530794143676758,281000,0.0,0.0,0.0
2000-03-17 00:00:00-05:00,17.636352121087462,17.84453840244937,17.378597677496526,17.507474899291992,34400,0.057,0.0,0.0
2000-03-20 00:00:00-05:00,17.676000934463364,17.71565545142234,17.447987461949257,17.606605529785156,129700,0.0,0.0,0.0
2000-03-21 00:00:00-05:00,17.40833538185801,17.983325958251953,17.40833538185801,17.983325958251953,11100,0.0,0.0,0.0
2000-03-22 00:00:00-05:00,17.765210528706394,17.983310211536494,17.74538328481275,17.904001235961914,69100,0.0,0.0,0.0
2000-03-23 00:00:00-05:00,18.01306625465294,18.419525096942852,17.9139299516554,18.320388793945312,19200,0.0,0.0,0.0
2000-03-24 00:00:00-05:00,18.389785021719845,18.637625790206638,18.389785021719845,18.429439544677734,6200,0.0,0.0,0.0
2000-03-27 00:00:00-05:00,18.449270180887126,18.449270180887126,18.19151573451256,18.20142936706543,10300,0.0,0.0,0.0
2000-03-28 00:00:00-05:00,18.260905392374386,18.399696204259968,18.15185546875,18.15185546875,8900,0.0,0.0,0.0
2000-03-29 00:00:00-05:00,18.26090590467731,18.4393512392507,18.122115088898003,18.37986946105957,5200,0.0,0.0,0.0
2000-03-30 00:00:00-05:00,18.399688818830384,18.687183956624608,18.379861567948023,18.498825073242188,9300,0.0,0.0,0.0
2000-03-31 00:00:00-05:00,18.588051941383327,18.726842729212322,18.469088408958473,18.5285701751709,23400,0.0,0.0,0.0
2000-04-03 00:00:00-04:00,18.59796410440192,18.65744586592986,18.449259700582076,18.607877731323242,39400,0.0,0.0,0.0
2000-04-04 00:00:00-04:00,18.637621526060432,18.954857637142315,17.685913192814795,18.399694442749023,220700,0.0,0.0,0.0
2000-04-05 00:00:00-04:00,18.498834914294626,18.568230329300018,18.241080515703167,18.330303192138672,7600,0.0,0.0,0.0
2000-04-06 00:00:00-04:00,18.528572820914018,18.677277257678977,18.45917741709037,18.48891830444336,23000,0.0,0.0,0.0
2000-04-07 00:00:00-04:00,18.647533129587792,18.83589205008868,18.588051365219094,18.766496658325195,136600,0.0,0.0,0.0
2000-04-10 00:00:00-04:00,18.796239852905273,18.875548881820485,18.667362680918053,18.796239852905273,21100,0.0,0.0,0.0
2000-04-11 00:00:00-04:00,18.746675995254716,19.08373944519584,18.716935102612855,19.02425765991211,313700,0.0,0.0,0.0
2000-04-12 00:00:00-04:00,18.835897369789507,19.113479015239037,18.607883875313107,18.687192916870117,157700,0.0,0.0,0.0
2000-04-13 00:00:00-04:00,18.528580517239043,18.796248614598834,18.528580517239043,18.736766815185547,590800,0.0,0.0,0.0
2000-04-14 00:00:00-04:00,17.9040201971242,18.062638316257086,17.507474899291992,17.507474899291992,19600,0.0,0.0,0.0
