Date,Open,High,Low,Close,Volume,Dividends,StockSplits,CapitalGains
2000-05-26 00:00:00-04:00,34.217342430974966,34.217342430974966,34.04692840576172,34.04692840576172,2900,0.0,0.0,0.0
2000-05-30 00:00:00-04:00,34.38775928736847,34.567142486572266,34.38775928736847,34.567142486572266,1800,0.0,0.0,0.0
2000-05-31 00:00:00-04:00,34.54920744914355,34.89900472082491,34.54920744914355,34.82725143432617,12200,0.0,0.0,0.0
2000-06-01 00:00:00-04:00,34.89004627616919,35.257781982421875,34.83623129476636,35.257781982421875,25400,0.0,0.0,0.0
2000-06-02 00:00:00-04:00,35.85871715516944,35.93047046613526,35.7510871887207,35.7510871887207,10000,0.0,0.0,0.0
2000-06-05 00:00:00-04:00,35.78695933664999,35.78695933664999,35.54479194264258,35.589637756347656,15500,0.0,0.0,0.0
2000-06-06 00:00:00-04:00,35.508915524094085,35.54479217529297,35.508915524094085,35.54479217529297,4100,0.0,0.0,0.0
2000-06-07 00:00:00-04:00,35.41922366426837,35.63448357005274,35.41922366426837,35.589637756347656,4800,0.0,0.0,0.0
2000-06-08 00:00:00-04:00,35.51787538421724,35.51787538421724,35.19498560799708,35.26673889160156,16000,0.0,0.0,0.0
2000-06-09 00:00:00-04:00,35.47305197269866,35.47305197269866,35.105316162109375,35.105316162109375,7100,0.0,0.0,0.0
2000-06-12 00:00:00-04:00,35.338504217504486,35.338504217504486,35.29365839996959,35.30262756347656,1800,0.0,0.0,0.0
2000-06-13 00:00:00-04:00,35.14117175439816,35.14117175439816,35.042510986328125,35.042510986328125,4300,0.0,0.0,0.0
2000-06-14 00:00:00-04:00,35.41023835038717,35.580652364738064,35.41023835038717,35.4730224609375,4500,0.0,0.0,0.0
2000-06-15 00:00:00-04:00,35.356426136546744,35.356426136546744,34.95281396603822,35.06044387817383,5000,0.0,0.0,0.0
2000-06-16 00:00:00-04:00,35.347445031115704,35.374352500055906,34.41465277452193,34.468467712402344,25400,0.0,0.0,0.0
2000-06-19 00:00:00-04:00,34.5850815418338,34.782403065153396,34.51332826062668,34.72858810424805,12300,0.0,0.0,0.0
2000-06-20 00:00:00-04:00,34.65684881036932,34.65684881036932,34.36983556970373,34.531280517578125,40900,0.0,0.0,0.0
2000-06-21 00:00:00-04:00,34.428975052940736,34.45591478302911,34.28529649246941,34.35713577270508,5800,0.072,0.0,0.0
2000-06-22 00:00:00-04:00,34.38407868319527,34.38407868319527,34.01590233793254,34.1057014465332,4900,0.0,0.0,0.0
2000-06-23 00:00:00-04:00,34.258358485489765,34.258358485489765,33.91712188720703,33.91712188720703,20100,0.0,0.0,0.0
2000-06-26 00:00:00-04:00,34.21345609918762,34.21345609918762,33.997938265491946,34.14161682128906,11900,0.0,0.0,0.0
2000-06-27 00:00:00-04:00,34.28527303440428,34.28527303440428,34.08771514892578,34.08771514892578,13800,0.0,0.0,0.0
2000-06-28 00:00:00-04:00,34.21345688891505,34.402034997751585,34.00691896018932,34.078758239746094,12200,0.0,0.0,0.0
2000-06-29 00:00:00-04:00,33.908140190106245,33.997939290185975,33.7554817199707,33.7554817199707,11000,0.0,0.0,0.0
2000-06-30 00:00:00-04:00,33.908134087637684,33.9440537212051,33.620777019098384,33.629756927490234,27000,0.0,0.0,0.0
2000-07-03 00:00:00-04:00,33.548933368315,33.988948822021484,33.548933368315,33.988948822021484,2500,0.0,0.0,0.0
2000-07-05 00:00:00-04:00,34.12365960078001,34.26733816752014,33.935081481933594,33.935081481933594,6100,0.0,0.0,0.0
2000-07-06 00:00:00-04:00,34.09673437893359,34.150613864388845,33.89917626559766,33.997955322265625,5300,0.0,0.0,0.0
2000-07-07 00:00:00-04:00,34.177532007395136,34.563668075791874,34.177532007395136,34.50080871582031,28100,0.0,0.0,0.0
2000-07-10 00:00:00-04:00,34.6534706552255,34.67143047417093,34.52775192260742,34.52775192260742,22900,0.0,0.0,0.0
2000-07-11 00:00:00-04:00,34.57265180699965,34.92286827984978,34.57265180699965,34.806129455566406,8400,0.0,0.0,0.0
2000-07-12 00:00:00-04:00,35.09347030529647,35.111430116097544,34.877952575683594,34.877952575683594,29600,0.0,0.0,0.0
2000-07-13 00:00:00-04:00,35.01265694648295,35.120415829108694,34.99469713271199,35.030616760253906,3800,0.0,0.0,0.0
2000-07-14 00:00:00-04:00,35.18329284504231,35.18329284504231,35.12941337667318,35.14737319946289,3000,0.0,0.0,0.0
2000-07-17 00:00:00-04:00,34.985717244550344,35.003677058330915,34.7163200378418,34.7163200378418,38800,0.0,0.0,0.0
2000-07-18 00:00:00-04:00,34.698376156505525,34.698376156505525,34.62653686839681,34.66245651245117,19800,0.0,0.0,0.0
2000-07-19 00:00:00-04:00,34.779180486172564,34.87795946509017,34.626522064208984,34.626522064208984,29100,0.0,0.0,0.0
2000-07-20 00:00:00-04:00,34.75223900858036,34.9138773295505,34.75223900858036,34.770198822021484,3300,0.0,0.0,0.0
2000-07-21 00:00:00-04:00,34.84204875415261,34.886948301516206,34.52775192260742,34.52775192260742,28900,0.0,0.0,0.0
2000-07-24 00:00:00-04:00,34.59959741416835,34.59959741416835,34.33917999267578,34.33917999267578,2300,0.0,0.0,0.0
2000-07-25 00:00:00-04:00,34.59060092015869,34.6714200811871,34.43794250488281,34.43794250488281,46500,0.0,0.0,0.0
2000-07-26 00:00:00-04:00,34.55470015950007,34.55470015950007,34.159584045410156,34.159584045410156,26500,0.0,0.0,0.0
2000-07-27 00:00:00-04:00,34.37509963701959,34.50979830330885,34.132642037698915,34.33917999267578,58100,0.0,0.0,0.0
2000-07-28 00:00:00-04:00,34.31222849770263,34.31222849770263,33.74649429321289,33.74649429321289,7800,0.0,0.0,0.0
2000-07-31 00:00:00-04:00,34.01589887013391,34.24937652869344,33.96201941046633,34.078758239746094,30200,0.0,0.0,0.0
2000-08-01 00:00:00-04:00,34.12365097453119,34.47386739242769,34.12365097453119,34.32120895385742,47800,0.0,0.0,0.0
2000-08-02 00:00:00-04:00,34.45591008897405,34.73428726196289,34.45591008897405,34.73428726196289,31700,0.0,0.0,0.0
2000-08-03 00:00:00-04:00,34.7163295780234,35.012666586837355,34.7163295780234,34.868988037109375,102300,0.0,0.0,0.0
2000-08-04 00:00:00-04:00,35.09348433011664,35.29104232788086,35.02164505820238,35.29104232788086,5200,0.0,0.0,0.0
2000-08-07 00:00:00-04:00,35.30002559288855,35.650242076766105,35.30002559288855,35.63228225708008,21100,0.0,0.0,0.0
2000-08-08 00:00:00-04:00,35.51554342912089,35.677181806295145,35.42574433069075,35.63228225708008,53400,0.0,0.0,0.0
2000-08-09 00:00:00-04:00,35.61432852933472,35.61432852933472,35.246152162793436,35.45269012451172,63500,0.0,0.0,0.0
2000-08-10 00:00:00-04:00,35.53350246790489,35.53350246790489,35.38982391357422,35.38982391357422,8100,0.0,0.0,0.0
2000-08-11 00:00:00-04:00,35.49758684536146,35.802903807856346,35.461667202715006,35.67718505859375,6800,0.0,0.0,0.0
2000-08-14 00:00:00-04:00,35.75800608640637,36.153122175758924,35.69514670855482,36.135162353515625,54000,0.0,0.0,0.0
2000-08-15 00:00:00-04:00,36.06332546122635,36.06332546122635,35.85678749170239,35.94658660888672,43000,0.0,0.0,0.0
2000-08-16 00:00:00-04:00,35.95554186732894,35.95554186732894,35.71308441717462,35.775943756103516,8100,0.0,0.0,0.0
2000-08-17 00:00:00-04:00,35.96452136967806,36.12615966796875,35.96452136967806,36.12615966796875,400,0.0,0.0,0.0
2000-08-18 00:00:00-04:00,36.04535371548581,36.04535371548581,35.802896179282996,35.98249435424805,34200,0.0,0.0,0.0
2000-08-21 00:00:00-04:00,36.027384838654626,36.09922409057617,35.919625960772315,36.09922409057617,29500,0.0,0.0,0.0
2000-08-22 00:00:00-04:00,36.14413374000126,36.242912739042254,36.14413374000126,36.206993103027344,3900,0.0,0.0,0.0
2000-08-23 00:00:00-04:00,36.09025114659226,36.15311050415039,36.02739178903412,36.15311050415039,26000,0.0,0.0,0.0
2000-08-24 00:00:00-04:00,36.09922201364309,36.09922201364309,35.91064398819869,35.955543518066406,2500,0.0,0.0,0.0
2000-08-25 00:00:00-04:00,36.081284025503024,36.081284025503024,35.98250500004744,36.04536437988281,21100,0.0,0.0,0.0
2000-08-28 00:00:00-04:00,36.009422967149995,36.39555892415435,36.009422967149995,36.269840240478516,22100,0.0,0.0,0.0
2000-08-29 00:00:00-04:00,36.06330871582031,36.18004751395419,36.009429270527754,36.06330871582031,25800,0.0,0.0,0.0
2000-08-30 00:00:00-04:00,36.11718510784512,36.11718510784512,35.94656687884237,36.00044631958008,39100,0.0,0.0,0.0
2000-08-31 00:00:00-04:00,36.24290052254798,36.54821732576072,36.24290052254798,36.269840240478516,126300,0.0,0.0,0.0
2000-09-01 00:00:00-04:00,36.4225042050786,36.48536355651735,36.4225042050786,36.44046401977539,90700,0.0,0.0,0.0
2000-09-05 00:00:00-04:00,36.41353102898398,36.5482296641097,36.386591301958845,36.51231002807617,8400,0.0,0.0,0.0
2000-09-06 00:00:00-04:00,36.69190315431844,36.70986296986142,36.611083984375,36.611083984375,57600,0.0,0.0,0.0
2000-09-07 00:00:00-04:00,36.66496870555277,36.66496870555277,36.49435043334961,36.49435043334961,10800,0.0,0.0,0.0
2000-09-08 00:00:00-04:00,36.49434105368222,36.63801956176758,36.422501799639534,36.63801956176758,5700,0.0,0.0,0.0
2000-09-11 00:00:00-04:00,36.700882136706014,37.078038253599004,36.700882136706014,36.99721908569336,26500,0.0,0.0,0.0
2000-09-12 00:00:00-04:00,36.997231775665846,36.997231775665846,36.83559338441293,36.89845275878906,900,0.0,0.0,0.0
2000-09-13 00:00:00-04:00,36.70088992366361,36.85354838431991,36.62007073861028,36.6739501953125,57300,0.0,0.0,0.0
2000-09-14 00:00:00-04:00,36.72781173702308,36.72781173702308,36.46739448998795,36.57515335083008,75100,0.0,0.0,0.0
2000-09-15 00:00:00-04:00,36.629048826202514,36.655988553213696,36.206993103027344,36.206993103027344,37000,0.0,0.0,0.0
2000-09-18 00:00:00-04:00,36.33270598476001,36.33270598476001,35.7490119934082,35.7490119934082,20000,0.0,0.0,0.0
2000-09-19 00:00:00-04:00,35.89267913204941,35.89267913204941,35.71308103781849,35.740020751953125,28200,0.0,0.0,0.0
2000-09-20 00:00:00-04:00,35.626676279872626,35.626676279872626,35.08619572948265,35.27536392211914,6200,0.194,0.0,0.0
2000-09-21 00:00:00-04:00,35.15825484089198,35.21230288830303,34.97809468285512,35.07718276977539,8000,0.0,0.0,0.0
2000-09-22 00:00:00-04:00,35.1672669074796,35.59965133666992,35.1672669074796,35.59965133666992,33100,0.0,0.0,0.0
2000-09-25 00:00:00-04:00,35.626670129977434,35.75278223663222,35.58163009188644,35.65369415283203,9200,0.0,0.0,0.0
2000-09-26 00:00:00-04:00,35.76179371684139,35.76179371684139,35.47353744506836,35.47353744506836,4300,0.0,0.0,0.0
2000-09-27 00:00:00-04:00,35.6627043780499,35.6627043780499,35.48254421448309,35.6176643371582,10600,0.0,0.0,0.0
2000-09-28 00:00:00-04:00,35.8428805715379,36.572529560302556,35.8428805715379,36.54550552368164,9800,0.0,0.0,0.0
2000-09-29 00:00:00-04:00,36.392363708405405,36.644588011334946,36.29327558939737,36.37434768676758,9100,0.0,0.0,0.0
2000-10-02 00:00:00-04:00,36.338322028822425,36.56352233886719,36.06808165676871,36.56352233886719,15500,0.0,0.0,0.0
2000-10-03 00:00:00-04:00,36.55451065892229,36.91483111884267,36.54550264742428,36.65359878540039,55000,0.0,0.0,0.0
2000-10-04 00:00:00-04:00,36.536501195185096,36.76170152306469,36.45542907714844,36.45542907714844,8700,0.0,0.0,0.0
2000-10-05 00:00:00-04:00,36.49145284951395,36.545500915941275,36.46442881630029,36.52748489379883,25900,0.0,0.0,0.0
2000-10-06 00:00:00-04:00,36.20318433214923,36.20318433214923,35.61766380923564,35.73476791381836,9400,0.0,0.0,0.0
2000-10-09 00:00:00-04:00,35.815839986221775,35.815839986221775,35.59964779314599,35.73476791381836,7700,0.0,0.0,0.0
2000-10-10 00:00:00-04:00,35.599666394889425,35.6356984458964,35.44653017810979,35.46454620361328,16700,0.0,0.0,0.0
2000-10-11 00:00:00-04:00,35.167262665643506,35.3203987991773,34.779918327881546,34.98710250854492,47100,0.0,0.0,0.0
2000-10-12 00:00:00-04:00,34.770927248121815,34.770927248121815,34.059294281126576,34.158382415771484,114100,0.0,0.0,0.0
2000-10-13 00:00:00-04:00,34.104332827182716,34.770925703361144,34.104332827182716,34.644813537597656,178100,0.0,0.0,0.0
2000-10-16 00:00:00-04:00,34.662832722369416,34.82497695028071,34.662832722369416,34.716880798339844,176100,0.0,0.0,0.0
2000-10-17 00:00:00-04:00,34.95107710610873,34.95107710610873,34.06829216889258,34.44662857055664,186700,0.0,0.0,0.0
2000-10-18 00:00:00-04:00,33.72599469884506,34.46465163402275,33.58186651637136,34.0863151550293,214600,0.0,0.0,0.0
2000-10-19 00:00:00-04:00,34.5186895208576,35.023138010724,34.5186895208576,34.80694580078125,182200,0.0,0.0,0.0
2000-10-20 00:00:00-04:00,34.91506087414326,35.25736539251721,34.91506087414326,35.239349365234375,26800,0.0,0.0,0.0
2000-10-23 00:00:00-04:00,35.16727414136015,35.419498443603516,35.0771940334161,35.419498443603516,23000,0.0,0.0,0.0
2000-10-24 00:00:00-04:00,35.5275872651382,35.81584355126508,35.45552319360648,35.59965133666992,10800,0.0,0.0,0.0
2000-10-25 00:00:00-04:00,35.38347480860534,35.590659106109904,34.91505813598633,34.91505813598633,30300,0.0,0.0,0.0
2000-10-26 00:00:00-04:00,35.239339701596954,35.275371746281614,34.73489107601172,34.933067321777344,18400,0.0,0.0,0.0
2000-10-27 00:00:00-04:00,34.95108188229442,35.43751446519233,34.95108188229442,35.419498443603516,18100,0.0,0.0,0.0
2000-10-30 00:00:00-05:00,35.8338631376317,36.71664810180664,35.8338631376317,36.71664810180664,44000,0.0,0.0,0.0
2000-10-31 00:00:00-05:00,36.75267841868157,37.05895073883725,36.572518230354696,37.022918701171875,33700,0.0,0.0,0.0
2000-11-01 00:00:00-05:00,36.89681481594344,36.950862884521484,36.59054242733454,36.950862884521484,63900,0.0,0.0,0.0
