Date,Open,High,Low,Close,Volume,Dividends,StockSplits,CapitalGains
2004-01-30 00:00:00-05:00,35.90171167029398,36.07067785466361,35.850287301243135,35.997215270996094,11100,0.0,0.0,0.0
2004-02-02 00:00:00-05:00,36.18088107875295,36.43800297052798,36.07068438089597,36.14414978027344,3400,0.0,0.0,0.0
2004-02-03 00:00:00-05:00,36.10741733717011,36.180879931800334,36.04864501953125,36.04864501953125,1200,0.0,0.0,0.0
2004-02-04 00:00:00-05:00,35.872323690021936,35.872323690021936,35.2993049621582,35.2993049621582,1600,0.0,0.0,0.0
2004-02-05 00:00:00-05:00,35.54909927674108,35.62256468980049,35.33605378249723,35.40951919555664,4000,0.0,0.0,0.0
2004-02-06 00:00:00-05:00,35.615207609164045,36.25434112548828,35.615207609164045,36.25434112548828,2000,0.0,0.0,0.0
2004-02-09 00:00:00-05:00,36.51144110582608,36.6363279878837,36.504093170166016,36.504093170166016,2900,0.0,0.0,0.0
2004-02-10 00:00:00-05:00,36.47473612661954,36.70981979370117,36.43800202667312,36.70981979370117,43100,0.0,0.0,0.0
2004-02-11 00:00:00-05:00,36.790624896113314,37.135902404785156,36.76123874146356,37.135902404785156,35600,0.0,0.0,0.0
2004-02-12 00:00:00-05:00,37.084482529158755,37.20937230034507,36.952247619628906,36.952247619628906,4700,0.0,0.0,0.0
2004-02-13 00:00:00-05:00,37.09916539324971,37.09916539324971,36.58491897583008,36.58491897583008,1800,0.0,0.0,0.0
2004-02-17 00:00:00-05:00,36.842054151700836,36.98897933959961,36.842054151700836,36.98897933959961,600,0.0,0.0,0.0
2004-02-18 00:00:00-05:00,37.1285617664748,37.1285617664748,36.91551632307468,36.952247619628906,2900,0.0,0.0,0.0
2004-02-19 00:00:00-05:00,37.20936374813535,37.20936374813535,36.87877655029297,36.87877655029297,6200,0.0,0.0,0.0
2004-02-20 00:00:00-05:00,36.401256518870355,36.474721887665524,36.0339380821463,36.3204460144043,4200,0.0,0.0,0.0
2004-02-23 00:00:00-05:00,36.327808477527135,36.327808477527135,35.68867492675781,35.68867492675781,1600,0.0,0.0,0.0
2004-02-24 00:00:00-05:00,35.6592820018001,35.91640384056157,35.446236591158964,35.76213073730469,1800,0.0,0.0,0.0
2004-02-25 00:00:00-05:00,35.77683188205457,35.96049118041992,35.77683188205457,35.96049118041992,3000,0.0,0.0,0.0
2004-02-26 00:00:00-05:00,36.07068789350586,36.46004754207667,36.07068789350586,36.36454391479492,4100,0.0,0.0,0.0
2004-02-27 00:00:00-05:00,36.54819421768189,36.73185348510742,36.50411498462927,36.73185348510742,1100,0.0,0.0,0.0
2004-03-01 00:00:00-05:00,36.69513401859627,37.09183883666992,36.69513401859627,37.09183883666992,2900,0.0,0.0,0.0
2004-03-02 00:00:00-05:00,37.29753153727306,37.29753153727306,37.099179154020746,37.17264175415039,2700,0.0,0.0,0.0
2004-03-03 00:00:00-05:00,36.96693621917597,37.135902404785156,36.731852586813794,37.135902404785156,5500,0.0,0.0,0.0
2004-03-04 00:00:00-05:00,37.091821524775455,37.34894334106527,37.091821524775455,37.319557189941406,2100,0.0,0.0,0.0
