Date,Open,High,Low,Close,Volume,Dividends,StockSplits,CapitalGains
2000-01-03 00:00:00-05:00,93.92438785436588,93.92438785436588,91.15258888733146,92.14251708984375,8164300,0.0,0.0,0.0
2000-01-04 00:00:00-05:00,90.93481098645914,91.27138659864504,88.46988959133304,88.5391845703125,8089800,0.0,0.0,0.0
2000-01-05 00:00:00-05:00,88.65797367095946,89.6677004814148,86.95529708862304,88.69757080078125,12177900,0.0,0.0,0.0
2000-01-06 00:00:00-05:00,88.45998570187771,89.64789956537652,87.2720718383789,87.2720718383789,6227200,0.0,0.0,0.0
2000-01-07 00:00:00-05:00,88.89559390818889,92.34054565429688,88.73720532216093,92.34054565429688,8066500,0.0,0.0,0.0
2000-01-10 00:00:00-05:00,92.65730285644531,93.07307280516012,91.88515866597493,92.65730285644531,5741700,0.0,0.0,0.0
2000-01-11 00:00:00-05:00,92.38011619211481,92.55830330007217,90.9150221933543,91.54857635498047,7503700,0.0,0.0,0.0
2000-01-12 00:00:00-05:00,91.60794692666524,91.60794692666524,90.51902601009584,90.6378173828125,6907700,0.0,0.0,0.0
2000-01-13 00:00:00-05:00,91.52878078592235,92.3405220820986,90.77643519434436,91.8653564453125,5158300,0.0,0.0,0.0
2000-01-14 00:00:00-05:00,92.8354757164175,93.4294326947695,92.47910152940631,93.11265563964844,7437300,0.0,0.0,0.0
2000-01-18 00:00:00-05:00,92.083102776061,92.89484373796563,91.98410997582872,92.38008117675781,6488500,0.0,0.0,0.0
2000-01-19 00:00:00-05:00,92.06332381890745,93.1324462890625,91.86533817628614,93.1324462890625,6157900,0.0,0.0,0.0
2000-01-20 00:00:00-05:00,93.11266084615018,93.11266084615018,91.11300557388542,91.70696258544922,5800100,0.0,0.0,0.0
2000-01-21 00:00:00-05:00,92.18212341282184,92.18212341282184,91.27138937566767,91.50897216796875,6244800,0.0,0.0,0.0
2000-01-24 00:00:00-05:00,92.2811236197846,92.39991502543118,88.32141009823195,88.91536712646484,7896900,0.0,0.0,0.0
2000-01-25 00:00:00-05:00,89.02427487896172,89.92510986328125,88.06404418139036,89.92510986328125,9942500,0.0,0.0,0.0
2000-01-26 00:00:00-05:00,89.33116326668608,89.6776383015192,88.75700463753407,89.21237182617188,5158100,0.0,0.0,0.0
2000-01-27 00:00:00-05:00,89.86567609960382,90.1032588520152,87.50964713819099,88.85594940185547,10922700,0.0,0.0,0.0
2000-01-28 00:00:00-05:00,88.34121972920155,88.73719113094607,85.86639846829833,86.08418273925781,11916200,0.0,0.0,0.0
2000-01-31 00:00:00-05:00,86.04458184931985,88.48970514853546,85.529819049485,88.42041015625,10768700,0.0,0.0,0.0
2000-02-01 00:00:00-05:00,88.53920403118937,89.76671535720318,87.76705980998713,89.29154968261719,8419900,0.0,0.0,0.0
2000-02-02 00:00:00-05:00,89.50929457833928,90.12304997137811,88.935136307432,89.3707046508789,6205900,0.0,0.0,0.0
2000-02-03 00:00:00-05:00,89.25192442568876,90.75661525451581,88.69756464664721,90.7170181274414,7997500,0.0,0.0,0.0
2000-02-04 00:00:00-05:00,90.71703122097387,91.23179394723866,90.04387996355067,90.34085845947266,4925400,0.0,0.0,0.0
2000-02-07 00:00:00-05:00,90.32103899050638,90.45962892319677,89.60829076524153,90.2022476196289,5845800,0.0,0.0,0.0
2000-02-08 00:00:00-05:00,91.21201004616466,91.58818286814798,90.9942257808059,91.42979431152344,4936400,0.0,0.0,0.0
2000-02-09 00:00:00-05:00,91.52876919124327,91.52876919124327,89.49941620787696,89.50931549072266,8511500,0.0,0.0,0.0
2000-02-10 00:00:00-05:00,89.7271276612945,90.32108481704005,89.25196193669805,89.68753051757812,6690600,0.0,0.0,0.0
2000-02-11 00:00:00-05:00,89.86570622331121,89.92510193132398,87.4502807641255,87.86605072021484,9849800,0.0,0.0,0.0
2000-02-14 00:00:00-05:00,88.55894720938898,88.55894720938898,87.6284150120178,88.3807601928711,8528800,0.0,0.0,0.0
2000-02-15 00:00:00-05:00,88.22238420449905,89.46969349643878,87.30175115568639,89.38059997558594,11078300,0.0,0.0,0.0
2000-02-16 00:00:00-05:00,88.93517823528042,89.29155250247433,87.9353504300975,88.06404113769531,8845400,0.0,0.0,0.0
2000-02-17 00:00:00-05:00,88.97478218725172,88.97478218725172,87.56908358126711,87.60868072509766,7584200,0.0,0.0,0.0
2000-02-18 00:00:00-05:00,87.98481169738065,87.98481169738065,85.29220719899097,85.72777557373047,9409200,0.0,0.0,0.0
2000-02-22 00:00:00-05:00,85.64859973283022,86.38114670234356,84.59927569541921,85.510009765625,16415400,0.0,0.0,0.0
2000-02-23 00:00:00-05:00,85.92574992932771,87.09386496292917,85.21300177323191,86.51970672607422,12119000,0.0,0.0,0.0
2000-02-24 00:00:00-05:00,86.59891064575707,86.81669482890827,84.32207600372186,84.7774429321289,17375000,0.0,0.0,0.0
2000-02-25 00:00:00-05:00,85.64858024916363,86.61870979891144,84.34187514134005,84.47056579589844,10559900,0.0,0.0,0.0
2000-02-28 00:00:00-05:00,84.50029484912602,86.59894322166758,84.08452488852816,86.24256896972656,13397800,0.0,0.0,0.0
2000-02-29 00:00:00-05:00,86.20294463542332,87.07408142089844,86.0049590023608,87.07408142089844,8242500,0.0,0.0,0.0
2000-03-01 00:00:00-05:00,87.19287133485953,88.0640081056892,86.93549001620532,87.70763397216797,6868000,0.0,0.0,0.0
2000-03-02 00:00:00-05:00,87.86604453649849,88.14322448771773,87.01470611489655,87.76705169677734,7600200,0.0,0.0,0.0
2000-03-03 00:00:00-05:00,88.97472527557184,89.78646620487724,88.51935841279077,89.41029357910156,12770300,0.0,0.0,0.0
2000-03-06 00:00:00-05:00,89.21233579468428,89.54891140687018,87.90563047678611,88.5391845703125,11967100,0.0,0.0,0.0
2000-03-07 00:00:00-05:00,88.69758672934955,88.79657957168142,85.66840575399453,86.82662200927734,20062000,0.0,0.0,0.0
2000-03-08 00:00:00-05:00,86.46032345741307,87.33146021768927,85.54958957166976,86.71770477294922,11808500,0.0,0.0,0.0
2000-03-09 00:00:00-05:00,86.95526698467049,89.2518997192383,86.24251889463221,89.25189971923828,5500900,0.0,0.0,0.0
2000-03-10 00:00:00-05:00,88.81633814693454,89.9646546009074,88.40056839635817,88.77674102783203,7924600,0.0,0.0,0.0
2000-03-13 00:00:00-05:00,86.59892809329199,88.99455459061443,85.96537397829762,87.806640625,10540500,0.0,0.0,0.0
2000-03-14 00:00:00-05:00,88.24215753037015,88.75691994809276,86.26230207759093,86.55928039550781,8263900,0.0,0.0,0.0
2000-03-15 00:00:00-05:00,86.71766370654798,88.97469878932115,86.20290131924884,88.57872772216797,10300800,0.0,0.0,0.0
2000-03-16 00:00:00-05:00,89.72710642060129,93.03346713821831,89.25194080848865,92.71669006347656,25601400,0.0,0.0,0.0
2000-03-17 00:00:00-05:00,92.61485483614955,94.00427614745055,92.37666832564081,93.32941436767578,10272900,0.371,0.0,0.0
2000-03-20 00:00:00-05:00,93.28977919990766,93.5875125377797,91.95990362407917,92.85310363769531,12502300,0.0,0.0,0.0
2000-03-21 00:00:00-05:00,92.43626337486877,95.11586302176748,91.78125012784909,94.75858306884766,13612600,0.0,0.0,0.0
2000-03-22 00:00:00-05:00,94.9967441340424,95.81054825219863,94.44097546798449,95.33417510986328,8260000,0.0,0.0,0.0
2000-03-23 00:00:00-05:00,94.73873949314456,97.47788595240581,94.73873949314456,96.9618148803711,11654500,0.0,0.0,0.0
2000-03-24 00:00:00-05:00,97.10071632344886,98.9268131962529,96.36630779851681,97.53739166259766,11462900,0.0,0.0,0.0
2000-03-27 00:00:00-05:00,97.41830515263258,97.67634059822839,96.42586113111025,96.50525665283203,8798600,0.0,0.0,0.0
2000-03-28 00:00:00-05:00,96.06862489181853,97.17023825576396,95.6517982135689,95.94953155517578,6334400,0.0,0.0,0.0
2000-03-29 00:00:00-05:00,96.26708955995355,96.8526316510914,95.05630760878712,96.04875183105469,6747500,0.0,0.0,0.0
2000-03-30 00:00:00-05:00,95.37389955684988,96.49536164321034,93.44855756787705,94.44100189208984,9491900,0.0,0.0,0.0
2000-03-31 00:00:00-05:00,95.03648218549695,96.74348666919634,94.28222439037395,95.51285552978516,9249100,0.0,0.0,0.0
2000-04-03 00:00:00-04:00,95.35400579153014,96.06856536865234,94.4409574429851,96.06856536865234,8508200,0.0,0.0,0.0
2000-04-04 00:00:00-04:00,96.3861917691068,97.18014722025266,89.80628596773553,95.35404968261719,19585500,0.0,0.0,0.0
2000-04-05 00:00:00-04:00,93.92492984536806,95.7907251550605,93.76613875518147,94.75858306884766,8387200,0.0,0.0,0.0
2000-04-06 00:00:00-04:00,95.43343927040611,96.3464879822278,94.63948386882203,95.58230590820312,6378500,0.0,0.0,0.0
2000-04-07 00:00:00-04:00,96.26706336285524,96.62434318564522,95.59220147536305,96.18766784667969,6023600,0.0,0.0,0.0
